AUUC,AUUC_random,C,method,penalty,split
47232.36845144061,30654.546409807357,1000.0,MITE_2M,l2,97
51069.05676955285,30654.546409807357,1000.0,MITE_SDR,l2,97
52155.02992203197,31214.338837534146,1000.0,ITE_2M,l2,98
52162.96937957913,31214.338837534146,1000.0,ITE_SDR,l2,98
48601.281539969656,31214.338837534146,1000.0,MITE_2M,l2,98
52649.133985968525,31214.338837534146,1000.0,MITE_SDR,l2,98
52011.121979442316,31130.3549100438,1000.0,ITE_2M,l2,99
52141.372478481746,31130.3549100438,1000.0,ITE_SDR,l2,99
48616.96069310377,31130.3549100438,1000.0,MITE_2M,l2,99
52517.53797552573,31130.3549100438,1000.0,MITE_SDR,l2,99
51974.53397614872,31207.64602605248,10000.0,ITE_2M,l2,0
51795.23908908708,31207.64602605248,10000.0,ITE_SDR,l2,0
47414.59012339032,31207.64602605248,10000.0,MITE_2M,l2,0
52402.15038329932,31207.64602605248,10000.0,MITE_SDR,l2,0
50656.40658729452,30399.752588804316,10000.0,ITE_2M,l2,1
50566.42754097584,30399.752588804316,10000.0,ITE_SDR,l2,1
46241.61673589291,30399.752588804316,10000.0,MITE_2M,l2,1
50980.83913957951,30399.752588804316,10000.0,MITE_SDR,l2,1
51676.765575409336,30829.69943635138,10000.0,ITE_2M,l2,2
51620.708397325936,30829.69943635138,10000.0,ITE_SDR,l2,2
46657.638377073934,30829.69943635138,10000.0,MITE_2M,l2,2
52008.16951106196,30829.69943635138,10000.0,MITE_SDR,l2,2
51607.29404120712,30898.601255421567,10000.0,ITE_2M,l2,3
51504.416182189736,30898.601255421567,10000.0,ITE_SDR,l2,3
46946.5895349521,30898.601255421567,10000.0,MITE_2M,l2,3
51941.810359089715,30898.601255421567,10000.0,MITE_SDR,l2,3
51540.36810608847,30935.639768512163,10000.0,ITE_2M,l2,4
51491.33754563264,30935.639768512163,10000.0,ITE_SDR,l2,4
47097.138066406376,30935.639768512163,10000.0,MITE_2M,l2,4
52009.84465558417,30935.639768512163,10000.0,MITE_SDR,l2,4
51345.069436699676,30854.428181796513,10000.0,ITE_2M,l2,5
51463.22760506804,30854.428181796513,10000.0,ITE_SDR,l2,5
47071.73688518626,30854.428181796513,10000.0,MITE_2M,l2,5
51786.538629268936,30854.428181796513,10000.0,MITE_SDR,l2,5
51686.900140694255,31075.208760766538,10000.0,ITE_2M,l2,6
51413.4996164713,31075.208760766538,10000.0,ITE_SDR,l2,6
46993.48329829786,31075.208760766538,10000.0,MITE_2M,l2,6
51955.90744126874,31075.208760766538,10000.0,MITE_SDR,l2,6
50576.56458203163,30425.28822767977,10000.0,ITE_2M,l2,7
50560.394574321836,30425.28822767977,10000.0,ITE_SDR,l2,7
46173.33700345764,30425.28822767977,10000.0,MITE_2M,l2,7
50951.62905766004,30425.28822767977,10000.0,MITE_SDR,l2,7
49860.960564284534,30144.17854545212,10000.0,ITE_2M,l2,8
49799.857611886866,30144.17854545212,10000.0,ITE_SDR,l2,8
45726.775584433984,30144.17854545212,10000.0,MITE_2M,l2,8
50333.502810722246,30144.17854545212,10000.0,MITE_SDR,l2,8
51509.72776162205,30939.293307334257,10000.0,ITE_2M,l2,9
51353.19715744129,30939.293307334257,10000.0,ITE_SDR,l2,9
46991.707534523535,30939.293307334257,10000.0,MITE_2M,l2,9
51919.44448721764,30939.293307334257,10000.0,MITE_SDR,l2,9
52857.46974263028,31705.519995653114,10000.0,ITE_2M,l2,10
52962.27843069917,31705.519995653114,10000.0,ITE_SDR,l2,10
47938.40543947057,31705.519995653114,10000.0,MITE_2M,l2,10
53128.812692183026,31705.519995653114,10000.0,MITE_SDR,l2,10
51137.029502238605,30609.24825561444,10000.0,ITE_2M,l2,11
51019.99761413653,30609.24825561444,10000.0,ITE_SDR,l2,11
46289.395254341696,30609.24825561444,10000.0,MITE_2M,l2,11
51487.311200857024,30609.24825561444,10000.0,MITE_SDR,l2,11
50919.70206570061,30574.853185167085,10000.0,ITE_2M,l2,12
50926.50785869064,30574.853185167085,10000.0,ITE_SDR,l2,12
46654.732488161935,30574.853185167085,10000.0,MITE_2M,l2,12
51359.95818705276,30574.853185167085,10000.0,MITE_SDR,l2,12
51033.21313155887,30460.491545177843,10000.0,ITE_2M,l2,13
50760.11036642633,30460.491545177843,10000.0,ITE_SDR,l2,13
46703.73040866575,30460.491545177843,10000.0,MITE_2M,l2,13
51436.092788875525,30460.491545177843,10000.0,MITE_SDR,l2,13
51952.15266877836,31240.963506778546,10000.0,ITE_2M,l2,14
51920.723993155,31240.963506778546,10000.0,ITE_SDR,l2,14
47312.992108803446,31240.963506778546,10000.0,MITE_2M,l2,14
52313.24029964711,31240.963506778546,10000.0,MITE_SDR,l2,14
51101.203346956725,30595.81812255541,10000.0,ITE_2M,l2,15
51175.038816759465,30595.81812255541,10000.0,ITE_SDR,l2,15
46375.43079738247,30595.81812255541,10000.0,MITE_2M,l2,15
51445.29773637847,30595.81812255541,10000.0,MITE_SDR,l2,15
52000.95185383618,31200.29496400134,10000.0,ITE_2M,l2,16
51910.417533239335,31200.29496400134,10000.0,ITE_SDR,l2,16
47123.901422949864,31200.29496400134,10000.0,MITE_2M,l2,16
52317.06524456329,31200.29496400134,10000.0,MITE_SDR,l2,16
50538.26547548312,30380.13134825,10000.0,ITE_2M,l2,17
50368.176694495196,30380.13134825,10000.0,ITE_SDR,l2,17
45856.602380663564,30380.13134825,10000.0,MITE_2M,l2,17
50916.256455260016,30380.13134825,10000.0,MITE_SDR,l2,17
51810.76899266417,31156.02816329956,10000.0,ITE_2M,l2,18
51862.1719624337,31156.02816329956,10000.0,ITE_SDR,l2,18
47174.35329960311,31156.02816329956,10000.0,MITE_2M,l2,18
52269.809728942375,31156.02816329956,10000.0,MITE_SDR,l2,18
50205.766492602015,30449.44195385465,10000.0,ITE_2M,l2,19
50490.580679836865,30449.44195385465,10000.0,ITE_SDR,l2,19
45585.97950671036,30449.44195385465,10000.0,MITE_2M,l2,19
50610.309851874335,30449.44195385465,10000.0,MITE_SDR,l2,19
49986.9172482081,29881.56257739532,10000.0,ITE_2M,l2,20
49932.391460514336,29881.56257739532,10000.0,ITE_SDR,l2,20
44821.904469808826,29881.56257739532,10000.0,MITE_2M,l2,20
50209.775742873164,29881.56257739532,10000.0,MITE_SDR,l2,20
50755.06917074409,30712.35734728958,10000.0,ITE_2M,l2,21
50617.05300698538,30712.35734728958,10000.0,ITE_SDR,l2,21
46840.10833305853,30712.35734728958,10000.0,MITE_2M,l2,21
51306.53719315873,30712.35734728958,10000.0,MITE_SDR,l2,21
50875.48615149497,30528.9178925007,10000.0,ITE_2M,l2,22
50672.75186977072,30528.9178925007,10000.0,ITE_SDR,l2,22
46423.966332559685,30528.9178925007,10000.0,MITE_2M,l2,22
51197.835461183975,30528.9178925007,10000.0,MITE_SDR,l2,22
51032.315821001095,30611.73137939615,10000.0,ITE_2M,l2,23
51160.03121288644,30611.73137939615,10000.0,ITE_SDR,l2,23
46342.444684138514,30611.73137939615,10000.0,MITE_2M,l2,23
51527.4588720183,30611.73137939615,10000.0,MITE_SDR,l2,23
52502.956550751034,31507.17756908607,10000.0,ITE_2M,l2,24
52525.15248264902,31507.17756908607,10000.0,ITE_SDR,l2,24
47378.56459158607,31507.17756908607,10000.0,MITE_2M,l2,24
52879.270517707264,31507.17756908607,10000.0,MITE_SDR,l2,24
52212.82817079566,31286.70346259212,10000.0,ITE_2M,l2,25
52136.80712341224,31286.70346259212,10000.0,ITE_SDR,l2,25
47736.95528226301,31286.70346259212,10000.0,MITE_2M,l2,25
52512.60630245917,31286.70346259212,10000.0,MITE_SDR,l2,25
51670.409010187,31113.53117225523,10000.0,ITE_2M,l2,26
51551.841450299355,31113.53117225523,10000.0,ITE_SDR,l2,26
47009.7095961677,31113.53117225523,10000.0,MITE_2M,l2,26
52150.67075880808,31113.53117225523,10000.0,MITE_SDR,l2,26
49895.56078120474,29917.225080735254,10000.0,ITE_2M,l2,27
49724.45764984531,29917.225080735254,10000.0,ITE_SDR,l2,27
45374.58956850657,29917.225080735254,10000.0,MITE_2M,l2,27
50287.09978202163,29917.225080735254,10000.0,MITE_SDR,l2,27
51605.621688504245,30863.64415005397,10000.0,ITE_2M,l2,28
51272.79978428042,30863.64415005397,10000.0,ITE_SDR,l2,28
46782.88515172669,30863.64415005397,10000.0,MITE_2M,l2,28
52110.56062992993,30863.64415005397,10000.0,MITE_SDR,l2,28
50254.29082266733,30225.70387882949,10000.0,ITE_2M,l2,29
50189.77668090459,30225.70387882949,10000.0,ITE_SDR,l2,29
45633.33930392363,30225.70387882949,10000.0,MITE_2M,l2,29
50694.98706478912,30225.70387882949,10000.0,MITE_SDR,l2,29
51504.1456085068,30914.671889072157,10000.0,ITE_2M,l2,30
51330.41707485671,30914.671889072157,10000.0,ITE_SDR,l2,30
47072.46629314272,30914.671889072157,10000.0,MITE_2M,l2,30
51944.10245107275,30914.671889072157,10000.0,MITE_SDR,l2,30
52568.49992533895,31530.511689311934,10000.0,ITE_2M,l2,31
52412.064710103405,31530.511689311934,10000.0,ITE_SDR,l2,31
47990.561589590165,31530.511689311934,10000.0,MITE_2M,l2,31
52976.47375904006,31530.511689311934,10000.0,MITE_SDR,l2,31
50304.607587310784,30372.67894682605,10000.0,ITE_2M,l2,32
50469.08027443009,30372.67894682605,10000.0,ITE_SDR,l2,32
45723.97266250322,30372.67894682605,10000.0,MITE_2M,l2,32
50691.55674047584,30372.67894682605,10000.0,MITE_SDR,l2,32
52254.42342105847,31349.210059126464,10000.0,ITE_2M,l2,33
52143.67413935371,31349.210059126464,10000.0,ITE_SDR,l2,33
47639.439085120255,31349.210059126464,10000.0,MITE_2M,l2,33
52664.741559146416,31349.210059126464,10000.0,MITE_SDR,l2,33
52155.456201009365,31389.043168473218,10000.0,ITE_2M,l2,34
52065.664638766415,31389.043168473218,10000.0,ITE_SDR,l2,34
47366.02282561628,31389.043168473218,10000.0,MITE_2M,l2,34
52516.14780145426,31389.043168473218,10000.0,MITE_SDR,l2,34
51342.84558887487,30981.4786476546,10000.0,ITE_2M,l2,35
51230.08463549362,30981.4786476546,10000.0,ITE_SDR,l2,35
47065.40991779728,30981.4786476546,10000.0,MITE_2M,l2,35
51842.52378281771,30981.4786476546,10000.0,MITE_SDR,l2,35
52557.7463139134,31539.59922555248,10000.0,ITE_2M,l2,36
52474.47566476333,31539.59922555248,10000.0,ITE_SDR,l2,36
47593.074859040906,31539.59922555248,10000.0,MITE_2M,l2,36
52874.7377768564,31539.59922555248,10000.0,MITE_SDR,l2,36
51874.1842690156,31120.28863328824,10000.0,ITE_2M,l2,37
51840.185698986585,31120.28863328824,10000.0,ITE_SDR,l2,37
47129.57467956912,31120.28863328824,10000.0,MITE_2M,l2,37
52254.888196961474,31120.28863328824,10000.0,MITE_SDR,l2,37
51349.733872066114,30914.17166058165,10000.0,ITE_2M,l2,38
51156.35748567639,30914.17166058165,10000.0,ITE_SDR,l2,38
46850.354058975965,30914.17166058165,10000.0,MITE_2M,l2,38
51654.02967285441,30914.17166058165,10000.0,MITE_SDR,l2,38
51830.71585412335,30973.647828540707,10000.0,ITE_2M,l2,39
51590.649598183845,30973.647828540707,10000.0,ITE_SDR,l2,39
46582.31348209611,30973.647828540707,10000.0,MITE_2M,l2,39
52164.356638786056,30973.647828540707,10000.0,MITE_SDR,l2,39
51016.47041963469,30734.616789853848,10000.0,ITE_2M,l2,40
51162.15353812214,30734.616789853848,10000.0,ITE_SDR,l2,40
45892.75376459756,30734.616789853848,10000.0,MITE_2M,l2,40
51218.686064895744,30734.616789853848,10000.0,MITE_SDR,l2,40
50952.83079773709,30619.56727980273,10000.0,ITE_2M,l2,41
50645.99571866584,30619.56727980273,10000.0,ITE_SDR,l2,41
46029.591803099494,30619.56727980273,10000.0,MITE_2M,l2,41
51327.92288530236,30619.56727980273,10000.0,MITE_SDR,l2,41
51725.45821551165,31085.797385162245,10000.0,ITE_2M,l2,42
51582.77296193091,31085.797385162245,10000.0,ITE_SDR,l2,42
47387.00725237088,31085.797385162245,10000.0,MITE_2M,l2,42
52138.93118621827,31085.797385162245,10000.0,MITE_SDR,l2,42
52093.28352086248,31209.252218875612,10000.0,ITE_2M,l2,43
51973.036517446795,31209.252218875612,10000.0,ITE_SDR,l2,43
47415.223096105976,31209.252218875612,10000.0,MITE_2M,l2,43
52479.47585809964,31209.252218875612,10000.0,MITE_SDR,l2,43
52018.483334266064,31088.799445358636,10000.0,ITE_2M,l2,44
51650.39416527923,31088.799445358636,10000.0,ITE_SDR,l2,44
47373.38586055225,31088.799445358636,10000.0,MITE_2M,l2,44
52488.31077100395,31088.799445358636,10000.0,MITE_SDR,l2,44
50736.75382882965,30386.813256467096,10000.0,ITE_2M,l2,45
50574.99210655463,30386.813256467096,10000.0,ITE_SDR,l2,45
46496.808316169394,30386.813256467096,10000.0,MITE_2M,l2,45
51210.29724597089,30386.813256467096,10000.0,MITE_SDR,l2,45
51218.9293040209,30626.650750212328,10000.0,ITE_2M,l2,46
50843.91176580343,30626.650750212328,10000.0,ITE_SDR,l2,46
46823.000087398985,30626.650750212328,10000.0,MITE_2M,l2,46
51681.47636074789,30626.650750212328,10000.0,MITE_SDR,l2,46
50445.96595538112,30512.699585617578,10000.0,ITE_2M,l2,47
50345.9150319497,30512.699585617578,10000.0,ITE_SDR,l2,47
46233.74995105007,30512.699585617578,10000.0,MITE_2M,l2,47
50893.868552976906,30512.699585617578,10000.0,MITE_SDR,l2,47
50489.312299519275,30336.322804520136,10000.0,ITE_2M,l2,48
50522.03639364863,30336.322804520136,10000.0,ITE_SDR,l2,48
46155.82558397644,30336.322804520136,10000.0,MITE_2M,l2,48
50988.960797183085,30336.322804520136,10000.0,MITE_SDR,l2,48
50912.332835692236,30670.02392495291,10000.0,ITE_2M,l2,49
50676.82762363192,30670.02392495291,10000.0,ITE_SDR,l2,49
46313.35716673066,30670.02392495291,10000.0,MITE_2M,l2,49
51295.5766132668,30670.02392495291,10000.0,MITE_SDR,l2,49
50894.88109263285,30406.04118465264,10000.0,ITE_2M,l2,50
50770.8647852337,30406.04118465264,10000.0,ITE_SDR,l2,50
45940.952698468536,30406.04118465264,10000.0,MITE_2M,l2,50
51245.549629184316,30406.04118465264,10000.0,MITE_SDR,l2,50
51771.675963135465,31027.18051167582,10000.0,ITE_2M,l2,51
51718.602898447316,31027.18051167582,10000.0,ITE_SDR,l2,51
46821.771038791536,31027.18051167582,10000.0,MITE_2M,l2,51
52162.1347359653,31027.18051167582,10000.0,MITE_SDR,l2,51
51498.07834896051,31059.699933607306,10000.0,ITE_2M,l2,52
51331.7125379712,31059.699933607306,10000.0,ITE_SDR,l2,52
46893.11281231996,31059.699933607306,10000.0,MITE_2M,l2,52
51830.23561723001,31059.699933607306,10000.0,MITE_SDR,l2,52
51228.14018909354,30802.457502199715,10000.0,ITE_2M,l2,53
51148.91233486281,30802.457502199715,10000.0,ITE_SDR,l2,53
45977.0597506967,30802.457502199715,10000.0,MITE_2M,l2,53
51506.648978687736,30802.457502199715,10000.0,MITE_SDR,l2,53
51192.09662450637,30823.60688922453,10000.0,ITE_2M,l2,54
51333.42212002677,30823.60688922453,10000.0,ITE_SDR,l2,54
47129.9180671176,30823.60688922453,10000.0,MITE_2M,l2,54
51683.72563546124,30823.60688922453,10000.0,MITE_SDR,l2,54
51038.753056909656,30734.602629600937,10000.0,ITE_2M,l2,55
51015.61055295736,30734.602629600937,10000.0,ITE_SDR,l2,55
46266.43155511064,30734.602629600937,10000.0,MITE_2M,l2,55
51379.692586886085,30734.602629600937,10000.0,MITE_SDR,l2,55
50202.69938535697,30134.685806199952,10000.0,ITE_2M,l2,56
49870.1500758104,30134.685806199952,10000.0,ITE_SDR,l2,56
45780.98248952728,30134.685806199952,10000.0,MITE_2M,l2,56
50583.71708102984,30134.685806199952,10000.0,MITE_SDR,l2,56
51424.99100783434,30732.62969009872,10000.0,ITE_2M,l2,57
51015.09566420557,30732.62969009872,10000.0,ITE_SDR,l2,57
46435.762430078976,30732.62969009872,10000.0,MITE_2M,l2,57
51762.01560414853,30732.62969009872,10000.0,MITE_SDR,l2,57
51514.61877054768,30924.019877077528,10000.0,ITE_2M,l2,58
51487.544611385296,30924.019877077528,10000.0,ITE_SDR,l2,58
46906.02912613924,30924.019877077528,10000.0,MITE_2M,l2,58
51827.884101152464,30924.019877077528,10000.0,MITE_SDR,l2,58
51038.08715156358,30693.14566670831,10000.0,ITE_2M,l2,59
50929.563071822246,30693.14566670831,10000.0,ITE_SDR,l2,59
46213.408825879735,30693.14566670831,10000.0,MITE_2M,l2,59
51434.95815489798,30693.14566670831,10000.0,MITE_SDR,l2,59
52261.541308741755,31433.122404453963,10000.0,ITE_2M,l2,60
52179.90949387235,31433.122404453963,10000.0,ITE_SDR,l2,60
47779.86274485775,31433.122404453963,10000.0,MITE_2M,l2,60
52744.934337892555,31433.122404453963,10000.0,MITE_SDR,l2,60
50262.04441911356,30118.655254301266,10000.0,ITE_2M,l2,61
50177.44359603833,30118.655254301266,10000.0,ITE_SDR,l2,61
45717.776778504434,30118.655254301266,10000.0,MITE_2M,l2,61
50759.21715255905,30118.655254301266,10000.0,MITE_SDR,l2,61
51036.18275797441,30692.83856427777,10000.0,ITE_2M,l2,62
50907.69548521502,30692.83856427777,10000.0,ITE_SDR,l2,62
46454.522342163116,30692.83856427777,10000.0,MITE_2M,l2,62
51576.38136362148,30692.83856427777,10000.0,MITE_SDR,l2,62
51792.16179131865,30982.049123563444,10000.0,ITE_2M,l2,63
51674.988389439095,30982.049123563444,10000.0,ITE_SDR,l2,63
46890.48865168356,30982.049123563444,10000.0,MITE_2M,l2,63
52229.75963090663,30982.049123563444,10000.0,MITE_SDR,l2,63
51633.51768032786,30938.86251197233,10000.0,ITE_2M,l2,64
51230.593015077226,30938.86251197233,10000.0,ITE_SDR,l2,64
46991.69664346116,30938.86251197233,10000.0,MITE_2M,l2,64
52049.85767674822,30938.86251197233,10000.0,MITE_SDR,l2,64
50544.35064885247,30295.582974008346,10000.0,ITE_2M,l2,65
50370.20289730222,30295.582974008346,10000.0,ITE_SDR,l2,65
46081.730401043154,30295.582974008346,10000.0,MITE_2M,l2,65
51040.55399925087,30295.582974008346,10000.0,MITE_SDR,l2,65
51540.33910664488,30916.98804584253,10000.0,ITE_2M,l2,66
51417.2822573997,30916.98804584253,10000.0,ITE_SDR,l2,66
46237.446671723876,30916.98804584253,10000.0,MITE_2M,l2,66
51826.04355304484,30916.98804584253,10000.0,MITE_SDR,l2,66
49973.228797820506,29976.91841958587,10000.0,ITE_2M,l2,67
49952.73843772914,29976.91841958587,10000.0,ITE_SDR,l2,67
45591.06334011919,29976.91841958587,10000.0,MITE_2M,l2,67
50387.497750034105,29976.91841958587,10000.0,MITE_SDR,l2,67
51346.272689530735,30652.48415038931,10000.0,ITE_2M,l2,68
51225.626378550915,30652.48415038931,10000.0,ITE_SDR,l2,68
46955.585585611065,30652.48415038931,10000.0,MITE_2M,l2,68
51898.1836608722,30652.48415038931,10000.0,MITE_SDR,l2,68
50722.45509371696,30512.595052491768,10000.0,ITE_2M,l2,69
50551.089326072004,30512.595052491768,10000.0,ITE_SDR,l2,69
46056.011529880634,30512.595052491768,10000.0,MITE_2M,l2,69
51185.811635218466,30512.595052491768,10000.0,MITE_SDR,l2,69
52639.47524683375,31475.970304030165,10000.0,ITE_2M,l2,70
52506.03167076661,31475.970304030165,10000.0,ITE_SDR,l2,70
47954.21928355257,31475.970304030165,10000.0,MITE_2M,l2,70
53040.63918630959,31475.970304030165,10000.0,MITE_SDR,l2,70
51020.594017359246,30740.72624192483,10000.0,ITE_2M,l2,71
50988.75316225149,30740.72624192483,10000.0,ITE_SDR,l2,71
46597.30693173036,30740.72624192483,10000.0,MITE_2M,l2,71
51448.06706664263,30740.72624192483,10000.0,MITE_SDR,l2,71
51248.27375073104,30749.25333707641,10000.0,ITE_2M,l2,72
51040.184128928966,30749.25333707641,10000.0,ITE_SDR,l2,72
46982.96653771085,30749.25333707641,10000.0,MITE_2M,l2,72
51823.18569092167,30749.25333707641,10000.0,MITE_SDR,l2,72
51190.40372498781,30706.493542034037,10000.0,ITE_2M,l2,73
51065.79745867443,30706.493542034037,10000.0,ITE_SDR,l2,73
46460.37541940617,30706.493542034037,10000.0,MITE_2M,l2,73
51594.268191546034,30706.493542034037,10000.0,MITE_SDR,l2,73
50859.28865274717,30477.77226705096,10000.0,ITE_2M,l2,74
50805.32829446151,30477.77226705096,10000.0,ITE_SDR,l2,74
46370.85288344102,30477.77226705096,10000.0,MITE_2M,l2,74
51312.78741735054,30477.77226705096,10000.0,MITE_SDR,l2,74
49152.398931552714,29489.227680846074,10000.0,ITE_2M,l2,75
49104.56274484453,29489.227680846074,10000.0,ITE_SDR,l2,75
44785.41937347934,29489.227680846074,10000.0,MITE_2M,l2,75
49568.574792935564,29489.227680846074,10000.0,MITE_SDR,l2,75
51965.94758927443,31179.608250364152,10000.0,ITE_2M,l2,76
51979.35232474142,31179.608250364152,10000.0,ITE_SDR,l2,76
46889.541188891846,31179.608250364152,10000.0,MITE_2M,l2,76
52242.13858993747,31179.608250364152,10000.0,MITE_SDR,l2,76
50434.98655906446,30303.208354432558,10000.0,ITE_2M,l2,77
50395.02526615298,30303.208354432558,10000.0,ITE_SDR,l2,77
45762.48172946885,30303.208354432558,10000.0,MITE_2M,l2,77
50770.36294242267,30303.208354432558,10000.0,MITE_SDR,l2,77
51596.97687989572,30796.006261968883,10000.0,ITE_2M,l2,78
51356.202155103165,30796.006261968883,10000.0,ITE_SDR,l2,78
46804.058822359286,30796.006261968883,10000.0,MITE_2M,l2,78
52020.54487383817,30796.006261968883,10000.0,MITE_SDR,l2,78
50676.02301739253,30522.02873936016,10000.0,ITE_2M,l2,79
50527.13842679538,30522.02873936016,10000.0,ITE_SDR,l2,79
46183.698041643474,30522.02873936016,10000.0,MITE_2M,l2,79
51189.38967955556,30522.02873936016,10000.0,MITE_SDR,l2,79
51228.18983682684,30769.545316136573,10000.0,ITE_2M,l2,80
50937.941865425506,30769.545316136573,10000.0,ITE_SDR,l2,80
46616.579461068985,30769.545316136573,10000.0,MITE_2M,l2,80
51633.4602283833,30769.545316136573,10000.0,MITE_SDR,l2,80
50702.00155853244,30358.917815245703,10000.0,ITE_2M,l2,81
50653.487450032175,30358.917815245703,10000.0,ITE_SDR,l2,81
45985.98360862418,30358.917815245703,10000.0,MITE_2M,l2,81
51053.10493596576,30358.917815245703,10000.0,MITE_SDR,l2,81
51424.29089276919,30758.43614157,10000.0,ITE_2M,l2,82
51422.753093758874,30758.43614157,10000.0,ITE_SDR,l2,82
46767.73390282285,30758.43614157,10000.0,MITE_2M,l2,82
51795.38304475728,30758.43614157,10000.0,MITE_SDR,l2,82
51888.18450893626,30981.88693642877,10000.0,ITE_2M,l2,83
51903.85299792917,30981.88693642877,10000.0,ITE_SDR,l2,83
46882.32697973168,30981.88693642877,10000.0,MITE_2M,l2,83
